mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,audio_type
-230.8811,139.3149,-17.73772,46.45934,-2.6141427,22.372522,-12.463734,4.956249,-4.921069,1.2230847,0.8569905,-12.218197,-1.948178,-16.280615,13.582468,-7.8219457,-8.817237,-1.4604856,-4.5855894,0.57210916,fake
-220.66125,113.52201,-45.51733,54.750347,-22.002234,8.276986,-10.251738,-24.44162,-14.4801,-16.74489,-13.427893,-12.643915,-11.635072,-7.3815813,-5.5380654,-18.713923,-0.37153763,-12.736874,-9.644375,-4.968374,fake
-239.6373,136.2645,9.481528,63.12835,8.845947,10.621646,-12.118357,-2.5571737,-18.668325,-13.473321,-2.1392128,-9.933526,-4.1774907,-5.402013,8.598423,-10.166759,3.5504372,0.17049143,-7.846699,0.79508173,fake
-286.49152,126.02116,-36.474987,69.5465,25.334978,-26.476389,-8.742696,8.491127,-43.5048,-14.941008,-13.793753,-28.728949,5.0837207,-13.624021,-2.908477,4.5964084,-6.8789673,-5.4500566,-0.6298097,-12.021026,fake
-230.85367,100.97187,-2.5191643,73.44959,6.0663376,1.2045585,-16.946167,3.270303,-9.119526,-6.201557,-9.23933,-8.349225,1.2243425,-11.157214,4.1504264,-14.764286,4.4527574,-2.038045,-9.58692,6.494161,fake
-158.69936,140.66112,-29.479897,60.74162,0.9022916,25.759563,-8.15975,5.092773,-13.814961,10.854377,-10.430985,-10.568813,4.2734675,-11.359145,11.7708235,-7.891564,-0.47366562,-7.1920104,4.343707,-4.0807114,fake
-185.31396,114.07826,-45.04553,48.23472,-14.773559,8.734483,-8.131003,-24.883366,-19.789124,-15.177038,-15.869765,-10.394941,-11.607715,-5.370114,1.3388524,-18.872276,4.1573086,-9.927237,-9.759204,-5.9983644,fake
-250.80882,177.85521,-44.895004,1.2503178,-6.3905864,-12.283543,6.253526,-17.496973,-10.765277,2.740977,-7.4895854,-7.6556854,-10.204002,-3.395096,4.260016,-13.471173,-12.5565,4.333918,-8.9000635,-15.7907915,fake
-234.20366,113.0092,-41.073246,58.908737,14.57437,-20.025053,-14.426002,5.596465,-33.048744,-8.977596,-2.2763426,-23.066832,3.408052,-7.5058804,-2.1219363,0.21780963,-7.7608757,-6.7480407,-0.96699,-8.936782,fake
-262.7272,168.0763,-29.252775,6.7941837,-16.802498,-27.539219,-3.0162382,-15.103543,-14.61574,-14.081018,-15.138815,-8.637657,-13.996454,-15.183928,-4.785411,-8.333747,-21.200712,-6.7901225,0.7085863,-11.201155,fake
-216.56326,102.18824,-37.36751,52.29365,-28.183504,14.530941,-18.661331,-1.7796878,-12.792611,-13.500187,-5.556293,-12.411743,2.0155385,-9.62668,2.0719726,-12.973087,3.9609308,-7.2345433,-7.2239747,2.2887313,fake
-172.04823,137.5753,-35.866055,57.9557,-12.2207365,28.710394,-23.136135,12.128177,-24.847563,2.474668,4.3209314,-11.560597,12.808639,-11.48504,9.028077,0.064382255,-6.428774,-7.883853,5.2285943,-12.887632,fake
-183.23117,107.12626,-38.211952,27.278515,-40.132187,15.851726,-29.536352,1.7641958,-19.115316,-11.064066,-10.391278,-11.745456,1.0201452,-15.050695,-2.3197198,-13.830618,-2.882677,-15.660469,-3.6635149,-10.160481,fake
-203.92369,94.72382,-46.48983,61.58171,-25.96472,14.006172,-19.43108,-2.7316408,-21.527922,-8.6892395,-6.6019197,-20.077904,2.343615,-24.034824,7.2928977,-9.63494,-12.530585,-2.057904,-7.136644,-8.931631,fake
-287.84473,148.96397,-11.444877,13.416625,-19.683718,-19.12646,8.735355,-15.789223,-16.420338,-4.1848974,-10.279338,-11.775,-2.1557176,1.6771477,-6.7148304,-6.43307,-4.2113295,-1.815606,-5.323349,-13.310886,fake
-263.7406,162.60818,-20.669111,43.902637,9.244166,-25.04806,4.138579,-14.123252,-18.614483,-8.32435,-17.196201,-7.297177,-5.727138,-10.44499,4.5007043,-2.4278061,-13.944746,-0.106023155,-7.0342903,-13.979123,fake
-261.69052,127.56167,-47.86546,22.31428,-18.601217,-19.05047,-11.478464,-26.002024,-25.758451,-1.4389721,-12.215809,-0.46591622,-9.20864,-3.8063452,2.872327,-23.831709,2.7506888,-9.752478,-13.659481,-2.1856985,fake
-251.52187,139.91225,-19.476286,55.818893,-16.95878,0.4770996,-1.6764143,-9.358215,-8.800241,5.694354,-9.740245,-13.217329,2.2705278,-7.3397007,0.86309725,-14.62654,3.8653748,-0.705614,-9.297435,1.5913339,fake
-154.54579,150.7601,-68.47338,40.562485,-37.059975,0.95018363,-9.624935,-6.3586187,-38.643017,-10.592299,-4.7995534,-22.68824,4.5680947,-28.49354,1.9553186,-8.554776,-17.456429,-2.8779442,-9.446879,-11.512174,fake
-235.01167,109.535995,-46.011192,51.881863,-10.571919,11.091127,-18.09102,-18.20171,-18.213717,-19.143005,-12.966968,-11.738769,-8.390639,-6.018911,-1.674013,-18.883957,2.2748158,-14.06058,-12.247302,-5.508457,fake
-181.07721,140.65326,-22.829563,40.198387,-36.397766,23.07262,-18.113031,-4.597202,-5.5814414,-8.6495,-7.507959,-9.376721,-2.5922585,-9.823476,-0.4475922,-10.203525,1.4180976,-6.5857916,-4.7930856,-8.620531,fake
-221.88287,103.82331,-38.078934,67.45225,-15.029569,18.630024,-23.455175,-9.23268,-16.439209,-8.397274,-9.723758,-10.549787,2.2655783,-20.697067,10.93811,-16.304558,-4.532673,-2.856496,-11.014591,0.30162126,fake
-269.9123,174.74942,-14.826744,27.421934,-10.479169,-16.674297,4.0131273,-20.273619,-14.864386,-7.9233923,-8.561947,-6.6169043,-10.993622,-2.9261272,4.658066,-6.405741,-13.480278,1.6062806,-4.7843347,-18.300991,fake
-185.8188,121.22418,-52.762,56.68262,-19.2799,5.129947,-21.678001,-7.4162793,-9.151171,-16.57202,-10.712876,-7.9383593,-7.176658,-11.404045,6.582551,-16.804552,0.40584612,-8.675969,-9.7053385,-4.493414,fake
-208.74658,157.26353,-30.947586,29.104256,-6.0416794,6.553878,-15.271671,-4.632098,-15.041706,-9.48569,-5.068198,-3.7124217,-4.3936462,0.701311,4.507884,-8.2337265,8.759883,-4.155726,-2.0449965,-0.726007,fake
-274.91452,185.36916,-30.657059,21.606152,-15.568064,-18.79467,14.23151,-21.577332,-17.127754,1.7061673,-8.029351,-10.757684,-6.611784,-2.7176626,-2.9708855,-7.367482,-8.461005,-0.51843077,-5.6342793,-11.710831,fake
-255.34007,148.1094,-14.941654,19.10932,-10.235479,-25.135588,-15.467603,-21.451733,-10.675101,-15.364591,-15.629638,-12.434934,-14.249749,-11.438401,-9.65487,-6.309348,-18.937813,-13.3505535,-0.17279391,-14.037326,fake
-179.98055,98.49397,-26.045214,36.22971,-40.04306,16.209381,-36.223267,8.126299,-15.842774,-13.452173,-9.796141,-13.001215,-0.7195655,-14.654152,-1.709665,-14.129852,-1.0888948,-18.689728,-0.51667356,-7.3558064,fake
-241.06778,182.73022,-31.142794,19.636547,3.0765612,-25.255363,6.396377,-11.0011215,-15.663494,-1.1165526,-14.007446,-9.74725,-3.923613,-9.195054,-0.8518416,-5.6979084,-13.674222,-0.090573095,-5.0518956,-15.197217,fake
-257.40717,195.594,-31.423607,15.390907,3.554516,-13.789372,-0.01836481,-18.261585,-6.5359154,-4.19276,-12.33863,-2.9120567,-7.531387,-6.7944636,0.97668606,-8.24603,-11.4332285,0.46595952,-8.10368,-15.38515,fake
-211.53592,130.77551,-19.175701,73.00173,-6.118279,24.36755,-17.103378,10.005941,-10.244018,-6.5067153,2.1381495,-12.785647,11.522303,-19.446281,3.3301973,-2.60821,-6.1796565,-1.3117057,-2.8026667,-2.4809568,fake
-199.74776,161.04619,-32.611267,51.324066,-22.731796,13.889125,-11.021552,13.464941,-4.1355314,-1.2567902,0.4406705,-11.8090725,3.354127,-17.497562,10.633976,-9.496376,-6.4154615,-2.044327,-3.307021,0.17330445,fake
-247.19928,148.18651,-17.938267,30.766054,-12.222916,-37.845413,-9.508284,-13.987922,-15.612368,-15.524748,-11.600019,-10.52708,-11.845811,-11.986095,-10.738329,-5.0185513,-18.146206,-10.456715,-0.5113646,-19.74116,fake
-207.66446,114.47266,-51.40424,44.549206,-21.105833,3.370925,-14.170685,-21.146769,-13.191392,-18.482178,-14.635302,-8.223458,-8.353405,-4.260045,-1.9905969,-16.241793,4.526745,-14.046343,-10.640511,-1.5488966,fake
-154.3041,127.48139,-27.320734,56.101757,-35.403496,13.80423,-16.89197,-0.01136691,-8.242902,-4.5850215,-10.357094,-14.397935,-2.181664,-11.614591,-0.019884648,-11.016579,2.3721018,-9.268012,-7.3388863,-5.707913,fake
-165.12404,146.83507,-27.834135,66.83158,3.0445945,15.002614,-1.4367218,13.223275,-11.499695,3.7860649,-9.94221,-8.969452,3.5674348,-10.939974,8.708579,-8.122748,2.5169914,-5.759594,0.7894646,-1.4110595,fake
-262.32327,193.90067,-36.041508,15.009454,5.759972,-23.127699,7.052596,-9.065071,-22.589624,-2.4533603,-6.0062404,-10.032202,-10.004624,-9.996655,1.0257585,-6.768257,-12.108268,0.29849878,-6.1719956,-12.109684,fake
-180.96843,172.67924,-32.089428,60.254494,9.684699,9.454309,4.104882,5.4048505,-12.59972,7.245066,-14.590331,-3.513387,4.094391,-11.442142,9.3378525,-9.456626,1.0940548,-8.449273,-0.93121725,-3.5686648,fake
-217.43588,125.28595,-59.838127,43.850376,-20.115147,9.712137,-18.72067,-18.277239,-8.5073395,-11.96618,-11.924909,-11.834583,-7.493145,-6.885386,-5.763097,-20.152544,3.2331312,-13.962518,-12.23519,-4.378312,fake
-230.08655,145.1711,-14.92743,56.91268,-8.069246,-4.9127417,-6.709267,-4.0390654,-11.237,-1.9284385,-10.382093,-7.780357,-0.1522307,-11.918666,3.017902,-12.598754,3.5993593,-2.8290026,-7.633867,2.2233107,fake
-217.46855,129.59148,-12.906604,28.87141,-16.356216,30.914724,-9.723396,-3.3384027,-20.175695,-4.891806,4.689592,-8.755049,1.1754417,-10.205491,7.132221,-9.111404,3.499343,-5.8512225,-4.417431,-0.2304405,fake
-230.5938,127.59127,-8.45886,61.42875,1.0147674,25.678492,-10.277114,9.0697155,-8.2862,-3.6862676,0.12725705,-12.937602,9.601939,-16.10882,4.976397,-2.1118515,-7.058567,-0.56455594,-3.3770072,-0.86420184,fake
-258.0295,115.18093,-4.2011375,66.094734,-11.086047,21.500088,-7.004697,17.58628,-6.417245,-5.1144257,3.626094,-14.825103,9.358607,-13.333439,0.7000538,-2.9812555,-5.548261,-2.7213814,-0.5019197,-2.025385,fake
-230.78348,148.63763,-19.461437,48.8516,7.0991387,-9.911299,-18.513208,-13.613867,-8.303012,-19.754997,-13.689855,3.0127735,-6.2323456,-0.044606067,1.8006961,-5.2541633,1.5858237,-2.8041375,1.9615405,-4.396789,fake
-241.56804,160.94464,-29.843132,5.7594867,-21.005623,-26.77601,-11.747076,-25.49503,-14.668433,-15.195369,-17.93793,-11.684027,-14.089808,-16.519709,-12.2091,-8.969492,-19.650011,-11.315127,-4.3555,-14.968384,fake
-260.77292,139.11989,-21.721216,29.626297,-12.863029,-36.029667,-2.8685112,-14.221615,-22.808857,-10.863731,-9.137876,-13.385102,-9.406452,-8.92612,-10.229545,-5.655645,-14.560616,-13.09507,-2.5094862,-8.357655,fake
-203.85904,126.16159,-16.696379,66.16902,-9.769668,32.780914,-12.942246,9.117231,-11.120388,-2.9991448,5.1865225,-14.543844,10.183,-16.62063,6.061783,-3.3036408,-6.921312,-2.4100645,-0.3987006,-0.514774,fake
-351.39713,56.211403,-6.6313252,19.02832,-36.609657,-16.225191,-28.310429,-15.184607,-17.261276,-0.3074527,-13.811518,-13.7785225,-4.150109,-4.944145,-3.8672822,-16.31868,-1.2326415,-11.829111,-3.9147651,-5.9846516,fake
-220.34798,100.383934,-35.249966,62.590405,-15.399221,10.1079645,-18.5563,-14.78834,-15.928542,-22.385796,-16.207432,-10.516444,-10.27093,-12.056447,0.034572843,-16.257284,1.6280493,-12.932178,-8.826088,-6.2539907,fake
-223.95409,110.48976,-42.73116,50.903847,-21.71175,9.272437,-13.334571,-1.2315454,-21.370474,-10.526987,-9.614689,-18.223913,1.7176942,-24.239494,4.016574,-9.8744955,-12.909226,-1.1402644,-8.327776,-9.812274,fake
-234.6913,95.10813,-48.7309,45.285294,-16.274384,4.4179134,-11.306942,-12.751575,-9.575749,-19.46304,-16.120995,-9.3257885,-11.583363,-8.547317,0.29226366,-13.087655,2.0839431,-9.487208,-8.146771,-4.711469,fake
-236.18227,160.29987,-14.827152,43.773502,-13.602674,-2.9863074,9.254423,-8.751435,-13.850228,2.784943,-12.8712435,-8.829402,-0.8059389,-10.757011,2.7967083,-12.956651,0.83904374,-0.9975074,-5.854899,2.3769572,fake
-278.14093,170.28654,-15.000625,22.52135,-10.218119,-11.72846,4.178827,-18.328064,-7.0970964,-5.504314,-14.297157,-7.554987,-11.025079,-4.455766,2.767597,-8.658307,-9.302588,3.1863418,-3.138777,-15.166479,fake
-192.75375,124.13102,-24.3802,82.091286,-3.5282936,27.649942,-15.383026,9.201133,-10.230658,-4.002091,1.7759467,-14.472429,11.619628,-18.92465,5.2747035,-3.506439,-7.1530437,-0.77948785,-0.7642168,-1.3254462,fake
-228.82994,139.4807,-5.3680243,65.865395,-4.2211947,-3.6219697,-4.573069,-6.731362,-15.524869,-2.2426343,-8.536298,-9.65571,0.033508193,-7.8454275,3.0537014,-14.50078,4.348815,-1.6080973,-9.443858,5.821839,fake
-412.70877,33.473,20.274427,53.48024,-25.355907,-3.051429,-38.669598,-4.5394316,-30.558517,-12.02203,-15.893043,-10.93573,-5.954261,-9.828583,0.97890306,-19.473282,3.8648095,-12.53982,-4.1401377,-9.634326,fake
-183.53381,103.867325,-25.48425,82.250404,-9.083324,37.91134,-21.63429,8.166635,-12.241037,-4.8893547,1.0628618,-14.56378,12.172132,-20.456497,10.668978,-4.420857,-6.535765,-0.21818674,-0.50515,-1.5138792,fake
-187.76793,154.23729,-38.509216,74.95867,2.4412222,14.995498,-5.5213757,12.583851,-9.80083,6.435857,-9.3914385,-8.863391,7.430471,-10.524123,7.1950474,-7.1545215,0.25642765,-5.5084596,3.1681774,-6.017821,fake
-201.23228,134.96225,-69.81043,47.28619,-16.149408,2.3435547,-14.668805,-18.608519,-7.728343,-16.022587,-13.132264,-6.727402,-11.106521,-6.3831983,-2.3229623,-15.924742,2.8583481,-15.07589,-8.32486,-5.7989454,fake
-181.60817,146.37112,-14.210839,69.456116,-1.0661223,21.247177,-13.279326,7.3768654,-16.17693,0.8744358,-8.803924,-10.650925,7.953283,-13.539461,4.9996758,-2.9253235,-4.1834407,-7.71496,4.841563,-9.689351,fake
-266.94733,169.78075,-12.817386,5.8353267,-10.96285,-26.687464,-14.002366,-20.201403,-18.56614,-13.637248,-10.855903,-14.778812,-12.870305,-9.651771,-11.670789,-9.760677,-20.295162,-13.307647,-3.907595,-18.420557,fake
-247.5612,108.15229,-61.2034,65.08642,-16.501938,1.6940978,-21.441328,-12.415107,-17.392353,-18.174536,-16.311247,-12.06504,-8.447244,-12.288937,2.7208152,-18.95372,2.2285736,-11.406068,-12.12368,-5.984863,fake
-233.23347,117.692924,-7.6074414,71.36592,-6.199302,27.774033,-8.840041,10.436429,-10.779232,-6.2374463,-0.5782142,-13.58212,9.290641,-18.999557,4.6158786,-2.1340888,-8.143829,0.7477574,0.82580215,-4.7996435,fake
-209.74628,129.81256,-10.869018,49.56704,-5.5770936,20.720304,-19.242922,8.660764,-14.69346,-8.680761,5.394291,-9.912702,5.15621,-7.3034077,4.779072,-10.299144,4.948798,-6.0223436,-7.9476705,3.6608505,fake
-297.81558,102.798416,-20.068766,55.332485,-7.1257954,21.094051,-10.360836,10.892388,-3.7888036,0.34077126,-1.5297979,-9.730485,4.6390243,-16.64284,9.703738,-7.173249,-4.9617558,-3.8959603,-4.2258124,2.5139017,fake
-156.16092,125.82421,-39.754326,68.13582,-25.328655,15.7253,-20.783895,-16.571657,-19.803877,-10.774104,-15.713963,-8.299311,1.8709606,-22.884125,13.627412,-18.145601,-5.0408425,-3.1007473,-11.729434,1.2307657,fake
-187.43517,146.29314,-29.293688,29.35143,-14.133124,6.9353294,-14.017456,-4.902623,-7.180231,-6.832837,-2.1073167,-6.4264464,-1.6230286,6.833139,1.2142452,-7.028347,8.452501,-0.28100905,0.37377948,-6.6185346,fake
-186.00256,98.43817,-22.213528,39.702896,-47.3286,15.538563,-27.99899,6.0054827,-22.619722,-18.370443,-9.143726,-14.576508,3.0356898,-14.253986,-5.630546,-9.273041,-0.9054886,-16.695948,-3.9839554,-11.34676,fake
-225.24391,116.98644,-55.285156,48.758858,-17.61322,5.493791,-16.64489,-17.4883,-7.335937,-17.62637,-14.195906,-10.505093,-9.360186,-6.1283884,-6.946331,-19.643564,2.1146562,-15.75086,-11.523306,-2.474749,fake
-205.0493,136.57698,-28.36975,54.71994,-15.990255,26.127905,-19.324347,6.8604426,-6.1112347,2.6632495,2.3019638,-14.443767,1.4405968,-15.254738,17.659847,-11.989434,-6.9217796,1.043257,-2.7926772,-0.54319227,fake
-250.61942,172.07281,-23.216019,29.435558,4.718891,-24.483671,3.0862339,-14.466461,-18.668255,-6.6475563,-14.093218,-9.556979,-2.0581255,-5.0693007,-2.2004716,-3.168646,-11.98919,-5.0869226,-2.7831504,-14.573051,fake
-257.5913,141.8335,-17.621841,-9.123609,-13.077696,-14.724006,-11.346891,-16.936506,-1.0730084,-8.596068,-20.515814,-9.793952,-6.0837235,-11.10609,-12.154829,-7.6004486,-10.102617,-8.601646,-4.3448167,-9.059558,fake
-327.47925,60.467236,5.3078527,12.699257,-41.983624,-6.5014296,-36.52684,-13.682706,-27.01981,-2.3342588,-17.414673,-10.437029,-3.169448,-7.555204,-0.77054745,-20.177204,4.8229146,-12.524039,-5.160613,-10.07487,fake
-262.3894,174.31795,-18.869844,40.391937,-1.9178847,-27.977924,11.559176,-18.000158,-25.684517,-3.5292733,-14.464135,-7.7479386,-3.0677662,-10.941405,1.8674464,-5.080469,-13.401283,3.629285,-4.4193506,-14.212159,fake
-307.65646,172.71419,-17.513489,19.814224,-10.207198,-19.14205,15.540884,-16.309109,-19.19953,0.48548388,-10.267187,-8.5654,-0.79980624,-5.298321,-4.166485,-4.7729406,-8.84511,-2.028291,-6.574211,-9.912992,fake
-212.28516,112.75176,-24.231344,79.33272,-6.6850944,41.92789,-20.46751,2.4422026,-7.716649,-0.21106584,3.6493804,-15.257691,11.294997,-15.963802,9.854541,-5.1259365,-6.628674,-0.494863,-0.22260284,-0.90779597,fake
-198.33855,98.61364,-43.91028,19.34795,-41.684624,18.789999,-26.668892,2.898517,-15.190522,-19.029247,-13.70021,-12.7636175,-0.25833577,-16.842476,-5.332277,-12.317081,-3.2601542,-14.788318,-6.9675636,-8.760712,fake
-221.76762,126.58084,-1.1133854,60.048508,0.5041435,20.132088,-15.477052,-0.7181939,-19.94691,-11.237756,2.9526033,-9.366552,-2.1041217,-8.517633,10.031876,-8.192292,3.5070379,-3.4449494,-6.849909,2.2095683,fake
-215.27345,146.45195,-10.008381,34.27494,-15.265615,28.100227,-12.909481,1.7482113,-18.529028,-3.6440213,4.2058682,-12.461339,4.874671,-7.9713106,7.2587156,-9.7939625,4.6582193,-3.8533268,-7.871173,2.0616052,fake
-224.45995,152.1736,-22.1576,52.2182,-14.578522,14.641916,-8.276596,10.724224,-5.2754097,0.4916088,0.6196368,-13.258235,2.2530713,-16.276045,9.7502,-8.04878,-8.131306,-0.111906104,-3.1758864,-0.025333261,fake
-160.89165,133.08965,-22.329056,48.70401,-31.882557,21.237295,-12.851229,-3.9550653,-0.10453564,-13.078142,-7.5330076,-9.766674,-5.7493343,-9.384138,-3.3536148,-5.181557,0.4912731,-10.92621,-3.7709894,-8.56737,fake
-282.16537,142.59212,-23.000746,51.650875,-6.4254417,-4.128016,0.83206946,-4.1802835,-8.194988,0.40322056,-10.266187,-8.241308,0.063972995,-8.847382,2.083375,-11.270156,2.4770398,-2.8562074,-8.055738,2.5434375,fake
-244.13687,107.79663,-32.71682,71.4066,14.499245,-26.057457,1.9172274,12.461765,-40.094902,-12.46384,-8.140002,-27.790707,3.886651,-8.6052475,-8.506945,2.1973422,-3.0016098,-10.136102,-2.0594788,-7.456476,fake
-251.67764,177.1893,-31.523151,29.983255,-5.925807,-14.777135,2.5909986,-21.235817,-6.790764,-3.4762025,-12.315344,-6.4094033,-9.780424,-1.3917938,3.1753645,-10.211443,-9.025133,0.015716903,-9.65403,-12.7344675,fake
-203.61095,100.88609,-52.238457,38.95848,-38.70249,6.5376096,-24.229105,7.167888,-16.743732,-19.19607,-9.491606,-14.678821,-0.5692217,-15.433184,-3.678533,-13.26179,-6.360428,-13.78356,-6.0786695,-6.7700152,fake
-181.36227,127.99809,-55.836,55.33282,-29.481987,10.107317,-18.964756,-1.4448026,-30.668106,-12.283986,-5.5064945,-25.223078,1.5727229,-25.69671,4.5426955,-10.821418,-15.326357,-5.4145765,-10.112434,-10.922865,fake
-184.71164,179.30624,-40.471043,15.081971,-7.829928,1.561716,-11.060567,-9.308228,-7.2132826,-12.378325,-3.4868505,-4.7217207,-5.0437093,1.1219611,-2.0464435,-2.4863124,3.2533844,-1.3380897,-0.70009923,-6.552581,fake
-316.41925,89.460266,-39.90453,9.521895,-22.273201,-25.811743,-21.716722,-27.296957,-13.703539,3.149406,-15.2642975,-15.087927,-8.039408,-0.32680827,-6.125433,-16.470312,-3.9549532,-8.096519,-4.672107,-10.849174,fake
-257.29993,142.09383,-20.12468,-17.839952,-19.178776,-2.0616922,-6.059253,-27.571468,-4.83866,-4.0537415,-16.98156,-9.277708,-6.3714857,-12.873291,-11.630661,-6.5943947,-15.284717,-9.748669,-2.5467062,-10.410428,fake
-194.38113,109.68916,-57.667946,49.93164,-21.213404,1.5438855,-21.437197,-19.673475,-8.295868,-17.469826,-13.277913,-9.096444,-7.7576456,-7.6013865,-4.209176,-15.286955,1.7633079,-14.834381,-11.274251,-4.3489127,fake
-203.73294,141.79356,-17.72674,55.637314,-11.742886,-9.235905,-13.9345,-3.0662155,-13.440192,-16.203552,-6.619885,-1.8981826,-0.5946102,-0.2242453,-0.01690686,-3.5377212,4.9038053,-5.951593,1.5669913,-2.8672414,fake
-233.37186,107.08687,-10.237137,78.490456,9.108191,17.389439,-20.556719,2.0032852,-14.491093,-16.35744,-1.0995673,-9.085469,2.8735757,-7.6133943,6.9879656,-6.8854504,5.511181,-2.656967,-7.972357,5.752065,fake
-410.43976,68.17682,-33.074196,22.596691,-15.246788,5.1729703,-3.4212685,-12.921118,-6.622501,-6.4424443,-8.491995,-6.699159,-4.9143205,-3.0679574,-3.1350021,-10.809839,-0.7567874,-8.362818,-6.6753297,-5.418324,fake
-245.69678,126.845924,-12.426264,62.54152,6.035461,20.236923,-6.222678,10.654752,-7.8114834,-3.932585,-1.0381242,-11.768709,8.961778,-16.894175,4.6111555,0.4175273,-9.200938,-1.6425346,0.091458574,-0.58585644,fake
-205.47508,130.13684,-18.398626,64.65781,-23.010746,24.336615,-14.77031,15.66831,-12.398453,-6.1135273,8.327785,-12.393927,12.232303,-18.253681,4.556235,-4.2491035,-5.5253606,-1.5942438,-1.5480119,-0.09598583,fake
-249.08861,149.41,-26.953913,65.15509,1.6205972,38.276554,-23.371983,3.5542943,-3.689904,-0.105442815,-5.205124,-12.669411,10.638081,-18.075436,9.69632,-8.918486,-0.4670689,-1.3585846,-2.660507,5.252951,fake
-219.9304,99.93912,-46.28764,55.61765,-16.485266,2.064959,-18.708664,-14.184919,-17.582907,-21.419897,-11.80919,-9.331237,-11.234785,-8.179867,-2.78068,-20.22501,3.91389,-14.744849,-10.374841,0.92559046,fake
-224.72708,103.11749,-30.939066,23.550714,-42.071102,14.414062,-28.647444,4.7167964,-18.767237,-13.343952,-10.3026495,-10.47614,5.358134,-14.199674,-1.4441248,-12.734926,-5.916814,-13.497208,-1.1822499,-9.895034,fake
-209.34836,99.72269,-24.18445,57.21282,-33.143017,21.805025,-33.522034,15.5973015,-15.689025,-2.1597502,-3.5831017,-11.369239,-0.5158503,-12.437664,6.388173,-14.023532,9.201797,-11.946388,-2.015868,-3.559729,fake
